ID,segment
test-36782,0.27
test-36783,0.23
test-36784,0.1
test-36785,0.06
test-36786,0.07
test-36787,0.08
test-36788,0.09
test-36789,0.03
test-3679,0.04
test-36790,0.0
test-36791,0.09950022200022199
test-36792,0.03
test-36793,0.01
test-36794,0.021666666666666664
test-36795,0.25
test-36796,0.07666666666666667
test-36797,0.01
test-36798,0.05
test-36799,0.03
test-368,0.01
test-3680,0.09
test-36800,0.24
test-36801,0.43
test-36802,0.21
test-36803,0.2
test-36804,0.06
test-36805,0.11
test-36806,0.12
test-36807,0.02
test-36808,0.04
test-36809,0.12
test-3681,0.28
test-36810,0.18
test-36811,0.16
test-36812,0.06
test-36813,0.05
test-36814,0.21
test-36815,0.05
test-36816,0.09
test-36817,0.025152376661925057
test-36818,0.31
test-36819,0.19
test-3682,0.1
test-36820,0.0
test-36821,0.05
test-36822,0.03
test-36823,0.0
test-36824,0.0
test-36825,0.03
test-36826,0.14
test-36827,0.1
test-36828,0.13
test-36829,0.29
test-3683,0.03
test-36830,0.03
test-36831,0.01
test-36832,0.01
test-36833,0.0
test-36834,0.04
test-36835,0.17
test-36836,0.15
test-36837,0.25
test-36838,0.04838511504541482
test-36839,0.19
test-3684,0.07
test-36840,0.1
test-36841,0.07
test-36842,0.04
test-36843,0.02
test-36844,0.03
test-36845,0.11
test-36846,0.0
test-36847,0.08
test-36848,0.3
test-36849,0.09
test-3685,0.17
test-36850,0.17
test-36851,0.05
test-36852,0.04838511504541482
test-36853,0.08
test-36854,0.07
test-36855,0.06914126820345295
test-36856,0.09
test-36857,0.15
test-36858,0.07
test-36859,0.39
test-3686,0.23
test-36860,0.22
test-36861,0.0
test-36862,0.05
test-36863,0.04
test-36864,0.29
test-36865,0.25
test-36866,0.25
test-36867,0.02
test-36868,0.08
test-36869,0.12714727604775164
test-3687,0.02
test-36870,0.05543947726714591
test-36871,0.29
test-36872,0.0
test-36873,0.07619375149792984
test-36874,0.05
test-36875,0.06
test-36876,0.0
test-36877,0.01
test-36878,0.03
test-36879,0.03
test-3688,0.0
test-36880,0.05
test-36881,0.26666666666666666
test-36882,0.42
test-36883,0.01
test-36884,0.06
test-36885,0.05
test-36886,0.01
test-36887,0.05
test-36888,0.04
test-36889,0.25
test-3689,0.72
test-36890,0.22
test-36891,0.01
test-36892,0.003333333333333333
test-36893,0.11
test-36894,0.07
test-36895,0.41
test-36896,0.4
test-36897,0.24
test-36898,0.14
test-36899,0.11
test-369,0.01
test-3690,0.27
test-36900,0.02
test-36901,0.04
test-36902,0.08
test-36903,0.01
test-36904,0.03
test-36905,0.13766666666666666
test-36906,0.03
test-36907,0.26
test-36908,0.15
test-36909,0.21
test-3691,0.08
test-36910,0.12
test-36911,0.06
test-36912,0.04
test-36913,0.01
test-36914,0.2
test-36915,0.28
test-36916,0.01
test-36917,0.07
test-36918,0.02
test-36919,0.16
test-3692,0.24
test-36920,0.07
test-36921,0.2
test-36922,0.01
test-36923,0.09
test-36924,0.09
test-36925,0.03
test-36926,0.27
test-36927,0.03720958377372807
test-36928,0.02
test-36929,0.13
test-3693,0.07
test-36930,0.52
test-36931,0.06
test-36932,0.02
test-36933,0.01
test-36934,0.23
test-36935,0.23
test-36936,0.0
test-36937,0.01
test-36938,0.25
test-36939,0.02
test-3694,0.25
test-36940,0.0
test-36941,0.3
test-36942,0.07
test-36943,0.0
test-36944,0.04
test-36945,0.01
test-36946,0.21250541125541123
test-36947,0.11
test-36948,0.14
test-36949,0.054585023874556174
test-3695,0.0
test-36950,0.14
test-36951,0.08
test-36952,0.22
test-36953,0.13
test-36954,0.24
test-36955,0.01
test-36956,0.02
test-36957,0.16249636031808926
test-36958,0.14
test-36959,0.0
test-3696,0.0
test-36960,0.15
test-36961,0.12
test-36962,0.19
test-36963,0.54
test-36964,0.4
test-36965,0.02
test-36966,0.31
test-36967,0.03
test-36968,0.1
test-36969,0.0
test-3697,0.13
test-36970,0.02
test-36971,0.06
test-36972,0.19
test-36973,0.11
test-36974,0.0
test-36975,0.09
test-36976,0.2
test-36977,0.02
test-36978,0.14
test-36979,0.33
test-3698,0.23
test-36980,0.03
test-36981,0.03
test-36982,0.04
test-36983,0.06
test-36984,0.18
test-36985,0.28
test-36986,0.05
test-36987,0.03
test-36988,0.43
test-36989,0.32
test-3699,0.03
test-36990,0.04
test-36991,0.14
test-36992,0.16979545454545453
test-36993,0.18
test-36994,0.18
test-36995,0.03
test-36996,0.11
test-36997,0.03
test-36998,0.34
test-36999,0.27
test-37,0.19
test-370,0.16
test-3700,0.0
test-37000,0.34
test-37001,0.21
test-37002,0.0
test-37003,0.15
test-37004,0.13
test-37005,0.0
test-37006,0.25
test-37007,0.0
test-37008,0.17
test-37009,0.54
test-3701,0.05
test-37010,0.07
test-37011,0.0
test-37012,0.0
test-37013,0.08
test-37014,0.20484956709956695
test-37015,0.07
test-37016,0.04
test-37017,0.07619375149792984
test-37018,0.13
test-37019,0.07
test-3702,0.26
test-37020,0.01
test-37021,0.01
test-37022,0.0
test-37023,0.01
test-37024,0.0
test-37025,0.0
test-37026,0.19
test-37027,0.04
test-37028,0.4408333333333334
test-37029,0.03
test-3703,0.4031666666666666
test-37030,0.28
test-37031,0.49
test-37032,0.03
test-37033,0.08
test-37034,0.13
test-37035,0.17
test-37036,0.01
test-37037,0.59
test-37038,0.06
test-37039,0.12
test-3704,0.09
test-37040,0.22
test-37041,0.4
test-37042,0.07
test-37043,0.09
test-37044,0.01
test-37045,0.07
test-37046,0.38
test-37047,0.04838511504541482
test-37048,0.0
test-37049,0.12
test-3705,0.0
test-37050,0.0
test-37051,0.0
test-37052,0.27555772005771995
test-37053,0.04
test-37054,0.07
test-37055,0.15
test-37056,0.07
test-37057,0.11
test-37058,0.07
test-37059,0.14
test-3706,0.04
test-37060,0.02
test-37061,0.0
test-37062,0.1
test-37063,0.05
test-37064,0.13
test-37065,0.23
test-37066,0.41
test-37067,0.02
test-37068,0.05453691514476548
test-37069,0.43
test-3707,0.07
test-37070,0.32
test-37071,0.27
test-37072,0.2
test-37073,0.01
test-37074,0.0
test-37075,0.01
test-37076,0.02
test-37077,0.13
test-37078,0.0
test-37079,0.11
test-3708,0.15
test-37080,0.09
test-37081,0.13
test-37082,0.01
test-37083,0.12
test-37084,0.053701157645553436
test-37085,0.25
test-37086,0.2
test-37087,0.08
test-37088,0.04
test-37089,0.14
test-3709,0.29
test-37090,0.21
test-37091,0.09
test-37092,0.15
test-37093,0.26
test-37094,0.0
test-37095,0.1
test-37096,0.0
test-37097,0.15
test-37098,0.08
test-37099,0.03
test-371,0.05
test-3710,0.16
test-37100,0.19
test-37101,0.15850152416808386
test-37102,0.01
test-37103,0.18
test-37104,0.0
test-37105,0.02
test-37106,0.02
test-37107,0.35
test-37108,0.04
test-37109,0.0
test-3711,0.25
test-37110,0.02
test-37111,0.11
test-37112,0.0
test-37113,0.35
test-37114,0.22
test-37115,0.01
test-37116,0.1
test-37117,0.0
test-37118,0.14
test-37119,0.01
test-3712,0.3666666666666667
test-37120,0.05
test-37121,0.23
test-37122,0.01
test-37123,0.06
test-37124,0.04
test-37125,0.08
test-37126,0.27
test-37127,0.02
test-37128,0.13
test-37129,0.18
test-3713,0.03
test-37130,0.11
test-37131,0.01
test-37132,0.29
test-37133,0.33
test-37134,0.05956124958167419
test-37135,0.08
test-37136,0.16
test-37137,0.21
test-37138,0.08
test-37139,0.06
test-3714,0.13
test-37140,0.21
test-37141,0.09516453644394816
test-37142,0.01
test-37143,0.08
test-37144,0.0975
test-37145,0.06
test-37146,0.07
test-37147,0.09
test-37148,0.05
test-37149,0.19
test-3715,0.02
test-37150,0.27
test-37151,0.12
test-37152,0.27
test-37153,0.06
test-37154,0.04
test-37155,0.05956124958167419
test-37156,0.09
test-37157,0.13
test-37158,0.32
test-37159,0.2
test-3716,0.05
test-37160,0.2
test-37161,0.05
test-37162,0.17
test-37163,0.38
test-37164,0.01
test-37165,0.3
test-37166,0.03
test-37167,0.21
test-37168,0.11528795181426758
test-37169,0.16
test-3717,0.03
test-37170,0.13
test-37171,0.01
test-37172,0.17
test-37173,0.05270259690315471
test-37174,0.14
test-37175,0.02
test-37176,0.2
test-37177,0.18
test-37178,0.23
test-37179,0.07
test-3718,0.1834286158258765
test-37180,0.053701157645553436
test-37181,0.11
test-37182,0.08
test-37183,0.01
test-37184,0.09488318956922422
test-37185,0.0
test-37186,0.03
test-37187,0.33
test-37188,0.11
test-37189,0.2
test-3719,0.14
test-37190,0.23
test-37191,0.02
test-37192,0.13
test-37193,0.18
test-37194,0.19
test-37195,0.0
test-37196,0.03
test-37197,0.11
test-37198,0.06935404075997852
test-37199,0.05
test-372,0.17
test-3720,0.21
test-37200,0.19
test-37201,0.03
test-37202,0.24
test-37203,0.08
test-37204,0.06
test-37205,0.06363853389178516
test-37206,0.18
test-37207,0.0
test-37208,0.17
test-37209,0.07
test-3721,0.12
test-37210,0.0
test-37211,0.32
test-37212,0.1
test-37213,0.03
test-37214,0.05
test-37215,0.14
test-37216,0.24
test-37217,0.08
test-37218,0.02
test-37219,0.11
test-3722,0.0
test-37220,0.16
test-37221,0.41
test-37222,0.2
test-37223,0.13
test-37224,0.13
test-37225,0.01
test-37226,0.26
test-37227,0.14
test-37228,0.07620629470538817
test-37229,0.08
test-3723,0.13
test-37230,0.0
test-37231,0.17
test-37232,0.05543947726714591
test-37233,0.03
test-37234,0.01
test-37235,0.21
test-37236,0.07
test-37237,0.01
test-37238,0.14
test-37239,0.03
test-3724,0.03
test-37240,0.21
test-37241,0.03
test-37242,0.12
test-37243,0.03
test-37244,0.03
test-37245,0.04
test-37246,0.0
test-37247,0.27
test-37248,0.13
test-37249,0.09
test-3725,0.0
test-37250,0.02
test-37251,0.16
test-37252,0.13
test-37253,0.09
test-37254,0.03
test-37255,0.2
test-37256,0.3
test-37257,0.11
test-37258,0.03
test-37259,0.07
test-3726,0.01
test-37260,0.53
test-37261,0.0
test-37262,0.0
test-37263,0.07
test-37264,0.28
test-37265,0.0
test-37266,0.16
test-37267,0.01
test-37268,0.0
test-37269,0.0
test-3727,0.01
test-37270,0.022999745647017136
test-37271,0.41
test-37272,0.4
test-37273,0.44
test-37274,0.07620629470538817
test-37275,0.06935404075997852
test-37276,0.14
test-37277,0.11
test-37278,0.01
test-37279,0.1
test-3728,0.03
test-37280,0.1
test-37281,0.02
test-37282,0.07
test-37283,0.31
test-37284,0.15
test-37285,0.3
test-37286,0.34
test-37287,0.01
test-37288,0.04838511504541482
test-37289,0.22515476190476186
test-3729,0.27
test-37290,0.4
test-37291,0.19
test-37292,0.22
test-37293,0.1542896800679913
test-37294,0.18
test-37295,0.05
test-37296,0.01
test-37297,0.03
test-37298,0.0
test-37299,0.09
test-373,0.21
test-3730,0.03
test-37300,0.29
test-37301,0.21
test-37302,0.09
test-37303,0.10046645496209493
test-37304,0.21
test-37305,0.17
test-37306,0.06
test-37307,0.15
test-37308,0.17
test-37309,0.0
test-3731,0.1
test-37310,0.18
test-37311,0.02
test-37312,0.03
test-37313,0.05
test-37314,0.06611690072651054
test-37315,0.01
test-37316,0.0
test-37317,0.19
test-37318,0.2789920634920634
test-37319,0.17
test-3732,0.14
test-37320,0.14
test-37321,0.24
test-37322,0.05
test-37323,0.03
test-37324,0.12
test-37325,0.02
test-37326,0.08
test-37327,0.02
test-37328,0.08
test-37329,0.05017071451131642
test-3733,0.11
test-37330,0.03
test-37331,0.14
test-37332,0.14
test-37333,0.03
test-37334,0.47
test-37335,0.08705017334926586
test-37336,0.01
test-37337,0.34
test-37338,0.2
test-37339,0.02
test-3734,0.0
test-37340,0.11
test-37341,0.16
test-37342,0.1
test-37343,0.04
test-37344,0.24
test-37345,0.16
test-37346,0.0
test-37347,0.24
test-37348,0.06749261481178964
test-37349,0.1
test-3735,0.02
test-37350,0.15
test-37351,0.25
test-37352,0.15
test-37353,0.025152376661925057
test-37354,0.0
test-37355,0.08
test-37356,0.37
test-37357,0.0
test-37358,0.0
test-37359,0.25
test-3736,0.0
test-37360,0.22
test-37361,0.27135714285714285
test-37362,0.09
test-37363,0.09
test-37364,0.07
test-37365,0.17
test-37366,0.01
test-37367,0.02
test-37368,0.16
test-37369,0.2
test-3737,0.23
test-37370,0.46
test-37371,0.01
test-37372,0.02
test-37373,0.08
test-37374,0.04
test-37375,0.13
test-37376,0.26
test-37377,0.02
test-37378,0.01
test-37379,0.22
test-3738,0.12
test-37380,0.24
test-37381,0.2
test-37382,0.09
test-37383,0.14
test-37384,0.02
test-37385,0.02
test-37386,0.09
test-37387,0.4
test-37388,0.12
test-37389,0.03
test-3739,0.03
test-37390,0.0
test-37391,0.0684665801807032
test-37392,0.07
test-37393,0.29
test-37394,0.06744812371342127
test-37395,0.04
test-37396,0.02
test-37397,0.06
test-37398,0.13
test-37399,0.06
test-374,0.0
test-3740,0.1
test-37400,0.13
test-37401,0.33
test-37402,0.08
test-37403,0.1
test-37404,0.07
test-37405,0.02
test-37406,0.08
test-37407,0.1
test-37408,0.023076923076923075
test-37409,0.0
test-3741,0.24
test-37410,0.01
test-37411,0.01
test-37412,0.22
test-37413,0.04
test-37414,0.07
test-37415,0.12
test-37416,0.0
test-37417,0.48
test-37418,0.17
test-37419,0.16
test-3742,0.06
test-37420,0.1
test-37421,0.03
test-37422,0.05
test-37423,0.03
test-37424,0.11
test-37425,0.11
test-37426,0.08
test-37427,0.13
test-37428,0.01
test-37429,0.21
test-3743,0.1
test-37430,0.04838511504541482
test-37431,0.02
test-37432,0.23
test-37433,0.15746811521811513
test-37434,0.04
test-37435,0.11
test-37436,0.18
test-37437,0.02
test-37438,0.07
test-37439,0.13
test-3744,0.01
test-37440,0.04
test-37441,0.05
test-37442,0.02
test-37443,0.13
test-37444,0.02
test-37445,0.25
test-37446,0.38
test-37447,0.07
test-37448,0.01
test-37449,0.02
test-3745,0.07
test-37450,0.02
test-37451,0.03
test-37452,0.13
test-37453,0.02
test-37454,0.08
test-37455,0.15
test-37456,0.06
test-37457,0.2
test-37458,0.17
test-37459,0.26
test-3746,0.0
test-37460,0.3
test-37461,0.0
test-37462,0.11
test-37463,0.14
test-37464,0.05017071451131642
test-37465,0.25
test-37466,0.0
test-37467,0.17
test-37468,0.1
test-37469,0.27
test-3747,0.0
test-37470,0.06
test-37471,0.06935404075997852
test-37472,0.0
test-37473,0.01
test-37474,0.15
test-37475,0.06097248885880044
test-37476,0.005
test-37477,0.12
test-37478,0.031452215094402186
test-37479,0.15
test-3748,0.09
test-37480,0.08
test-37481,0.21
test-37482,0.05
test-37483,0.24
test-37484,0.17
test-37485,0.03
test-37486,0.11
test-37487,0.1
test-37488,0.0
test-37489,0.18
test-3749,0.11
test-37490,0.01
test-37491,0.18
test-37492,0.16
test-37493,0.21
test-37494,0.34
test-37495,0.05
test-37496,0.02
test-37497,0.11
test-37498,0.14
test-37499,0.01
test-375,0.09
test-3750,0.16
test-37500,0.27183923691547507
test-37501,0.09
test-37502,0.04880364970813191
test-37503,0.12
test-37504,0.02
test-37505,0.08
test-37506,0.32
test-37507,0.05
test-37508,0.03
test-37509,0.05
test-3751,0.12
test-37510,0.02
test-37511,0.17
test-37512,0.013333333333333332
test-37513,0.06744812371342127
test-37514,0.05
test-37515,0.43
test-37516,0.02
test-37517,0.03
test-37518,0.044303723016483235
test-37519,0.16
test-3752,0.01
test-37520,0.15
test-37521,0.15
test-37522,0.01
test-37523,0.17
test-37524,0.14
test-37525,0.02
test-37526,0.13
test-37527,0.24
test-37528,0.14
test-37529,0.08
test-3753,0.02
test-37530,0.03
test-37531,0.01
test-37532,0.3
test-37533,0.22
test-37534,0.11
test-37535,0.11
test-37536,0.15
test-37537,0.22
test-37538,0.18
test-37539,0.02
test-3754,0.07
test-37540,0.01
test-37541,0.03
test-37542,0.0
test-37543,0.23
test-37544,0.04838511504541482
test-37545,0.14
test-37546,0.15
test-37547,0.0
test-37548,0.1
test-37549,0.03
test-3755,0.02
test-37550,0.09
test-37551,0.25
test-37552,0.0
test-37553,0.04
test-37554,0.07
test-37555,0.07
test-37556,0.04
test-37557,0.0
test-37558,0.13
test-37559,0.16
test-3756,0.0
test-37560,0.06
test-37561,0.22
test-37562,0.09
test-37563,0.03
test-37564,0.21
test-37565,0.32
test-37566,0.18
test-37567,0.05
test-37568,0.0
test-37569,0.25
test-3757,0.06
test-37570,0.07
test-37571,0.0
test-37572,0.01
test-37573,0.01
test-37574,0.23
test-37575,0.11
test-37576,0.12
test-37577,0.03
test-37578,0.34
test-37579,0.04670843022511611
test-3758,0.0
test-37580,0.0303645581040147
test-37581,0.12
test-37582,0.08879331495747843
test-37583,0.06744812371342127
test-37584,0.0
test-37585,0.11
test-37586,0.22
test-37587,0.2
test-37588,0.12
test-37589,0.0
test-3759,0.10786157804748775
test-37590,0.0
test-37591,0.19
test-37592,0.15
test-37593,0.16
test-37594,0.07872368691784638
test-37595,0.03
test-37596,0.01
test-37597,0.08
test-37598,0.0
test-37599,0.23
test-376,0.10222222222222221
test-3760,0.03
test-37600,0.17
test-37601,0.04
test-37602,0.47
test-37603,0.17
test-37604,0.39
test-37605,0.23
test-37606,0.14
test-37607,0.01
test-37608,0.23
test-37609,0.0
test-3761,0.26
test-37610,0.01
test-37611,0.06
test-37612,0.03
test-37613,0.05
test-37614,0.0684665801807032
test-37615,0.019666666666666666
test-37616,0.0
test-37617,0.01
test-37618,0.22
test-37619,0.14
test-3762,0.03
test-37620,0.13
test-37621,0.09
test-37622,0.02
test-37623,0.18333333333333332
test-37624,0.04
test-37625,0.0
test-37626,0.01
test-37627,0.06363853389178516
test-37628,0.2
test-37629,0.0
test-3763,0.02
test-37630,0.06
test-37631,0.06
test-37632,0.1
test-37633,0.01
test-37634,0.0
test-37635,0.06097248885880044
test-37636,0.03
test-37637,0.16
test-37638,0.22
test-37639,0.13
test-3764,0.05
test-37640,0.02
test-37641,0.04
test-37642,0.17
test-37643,0.24
test-37644,0.04880364970813191
test-37645,0.2
test-37646,0.08
test-37647,0.0
test-37648,0.0
test-37649,0.39
test-3765,0.05
test-37650,0.09
test-37651,0.01
test-37652,0.05017071451131642
test-37653,0.13
test-37654,0.1
test-37655,0.5
test-37656,0.0
test-37657,0.13
test-37658,0.21
test-37659,0.04
test-3766,0.14
test-37660,0.08
test-37661,0.24
test-37662,0.32
test-37663,0.0
test-37664,0.17
test-37665,0.22
test-37666,0.09
test-37667,0.0
test-37668,0.19
test-37669,0.1
test-3767,0.09
test-37670,0.07
test-37671,0.27
test-37672,0.0
test-37673,0.16
test-37674,0.01
test-37675,0.1
test-37676,0.08
test-37677,0.12
test-37678,0.24
test-37679,0.12
test-3768,0.33
test-37680,0.08
test-37681,0.05
test-37682,0.19
test-37683,0.12
test-37684,0.2
test-37685,0.15
test-37686,0.05
test-37687,0.0
test-37688,0.21
test-37689,0.13
test-3769,0.11
test-37690,0.0
test-37691,0.0
test-37692,0.01
test-37693,0.23
test-37694,0.12
test-37695,0.07872368691784638
test-37696,0.01
test-37697,0.06
test-37698,0.18
test-37699,0.12
test-377,0.16
test-3770,0.11
test-37700,0.17
test-37701,0.05
test-37702,0.0
test-37703,0.12
test-37704,0.29
test-37705,0.01
test-37706,0.21
test-37707,0.34
test-37708,0.0
test-37709,0.12
test-3771,0.05
test-37710,0.22
test-37711,0.06
test-37712,0.18
test-37713,0.07
test-37714,0.0
test-37715,0.22
test-37716,0.0
test-37717,0.18
test-37718,0.01
test-37719,0.07
test-3772,0.0
test-37720,0.18
test-37721,0.32
test-37722,0.04
test-37723,0.2
test-37724,0.02
test-37725,0.24
test-37726,0.15
test-37727,0.02
test-37728,0.02
test-37729,0.01
test-3773,0.0
test-37730,0.0
test-37731,0.0
test-37732,0.21
test-37733,0.05956124958167419
test-37734,0.11
test-37735,0.11533333333333333
test-37736,0.0
test-37737,0.14
test-37738,0.12
test-37739,0.03
test-3774,0.0
test-37740,0.02
test-37741,0.04
test-37742,0.08
test-37743,0.16
test-37744,0.04960703537457412
test-37745,0.14
test-37746,0.06
test-37747,0.25
test-37748,0.0
test-37749,0.0
test-3775,0.02
test-37750,0.15
test-37751,0.19
test-37752,0.0
test-37753,0.02
test-37754,0.05
test-37755,0.03
test-37756,0.1252078295736459
test-37757,0.02
test-37758,0.02
test-37759,0.02
test-3776,0.15
test-37760,0.15
test-37761,0.26
test-37762,0.23
test-37763,0.08
test-37764,0.14
test-37765,0.02
test-37766,0.0
test-37767,0.13
test-37768,0.04
test-37769,0.29
test-3777,0.11
test-37770,0.11
test-37771,0.01
test-37772,0.055
test-37773,0.03
test-37774,0.05
test-37775,0.01
test-37776,0.0
test-37777,0.1
test-37778,0.13
test-37779,0.01
test-3778,0.04
test-37780,0.23
test-37781,0.12406806102394331
test-37782,0.05
test-37783,0.0506571742058792
test-37784,0.21
test-37785,0.26
test-37786,0.2
test-37787,0.38
test-37788,0.13
test-37789,0.28
test-3779,0.11
test-37790,0.3
test-37791,0.01
test-37792,0.01
test-37793,0.01
test-37794,0.18
test-37795,0.11
test-37796,0.16
test-37797,0.13
test-37798,0.58
test-37799,0.18
test-378,0.2
test-3780,0.02
test-37800,0.13
test-37801,0.0
test-37802,0.0
test-37803,0.08806117316213197
test-37804,0.12
test-37805,0.04
test-37806,0.0
test-37807,0.2
test-37808,0.0
test-37809,0.03
test-3781,0.05
test-37810,0.0
test-37811,0.24
test-37812,0.03
test-37813,0.04
test-37814,0.03
test-37815,0.34
test-37816,0.17
test-37817,0.044303723016483235
test-37818,0.0
test-37819,0.09
test-3782,0.01
test-37820,0.03
test-37821,0.0
test-37822,0.19
test-37823,0.02
test-37824,0.07
test-37825,0.4
test-37826,0.0
test-37827,0.0
test-37828,0.04
test-37829,0.01
test-3783,0.05543947726714591
test-37830,0.0025
test-37831,0.0
test-37832,0.09
test-37833,0.048688140431420494
